event_id,recoil_energy_keV,s1_light_yield,s2_charge_yield,interaction_type,particle_source,label,position_x_mm,position_y_mm,position_z_mm,drift_time_us,s1_width_ns,s2_width_us,s1_area_PE,s2_area_PE,s2_over_s1_ratio,log10_s2_over_s1,timestamp,detector_temp_K,gas_pressure_bar,electric_field_V_cm,event_quality,pile_up_flag,wimp_mass_GeV
38932,4.969821,,237.167249,nuclear_recoil,WIMP,WIMP-like,-24.081904,246.355877,-142.725397,268.627521,,3.559492,,224.300171,,,2024-12-10 14:26:33.982773,174.166085,1.898177,241.119792,0.760381,0,664.397715
38964,5.242622,,185.602963,nuclear_recoil,WIMP,WIMP-like,120.034814,237.918898,499.940275,751.834793,,2.550086,,173.583971,,,2024-10-28 01:10:36.885414,175.83371,1.930892,220.240747,0.735592,0,242.223483
38968,4.9847,,294.947935,nuclear_recoil,WIMP,WIMP-like,-438.289962,-197.239137,-416.751087,62.593168,,2.953419,,256.888243,,,2024-04-28 22:53:56.096819,174.973919,1.877524,211.338396,0.940055,0,230.403915
38985,16.652772,,364.798374,nuclear_recoil,WIMP,WIMP-like,199.403945,-375.468791,-164.450848,252.292596,,2.622825,,339.341546,,,2024-06-01 11:57:38.974484,175.405371,2.056649,206.171444,0.786254,0,414.779402
38997,10.027884,18.433964,6494.206143,black_hole_evaporation,primordial_black_hole,Primordial-BH,166.090749,188.17956,-348.495423,113.913216,55.468467,2.95616,14.749807,5684.234955,385.376906,2.585886,2024-09-15 23:45:42.592807,174.107482,2.05551,209.112886,0.871123,0,
39000,3.344558,9.586971,4430.336816,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,305.585995,43.28776,189.736409,518.598804,61.73804,3.13556,8.220328,4007.051044,487.456339,2.687936,2024-10-22 20:48:04.331502,175.055108,2.306971,133.95184,0.878107,0,
39010,8.230733,,416.653015,nuclear_recoil,WIMP,WIMP-like,-326.53165,89.863632,186.75766,516.359143,,2.787305,,417.706331,,,2024-03-13 18:43:19.926946,175.848069,2.129623,197.904489,0.930576,0,127.393074
39013,14.15064,34.930602,18631.562871,axion_conversion,solar_axion,Axion-like,281.708054,-395.859743,138.694524,480.221447,41.116263,2.377181,28.012148,17181.284454,613.351196,2.787709,2024-02-12 06:16:01.613685,174.136685,1.996127,162.912164,0.875268,0,
39050,7.856837,,314.182933,nuclear_recoil,WIMP,WIMP-like,-350.25436,143.701542,-242.714547,193.447709,,2.277904,,264.575704,,,2024-12-07 12:45:13.718539,176.275194,1.95496,206.549495,0.873664,0,82.003928
39069,14.58335,36.874851,15943.620834,axion_conversion,solar_axion,Axion-like,312.647382,209.628276,-234.748823,199.436975,38.799527,3.016848,20.353025,13499.033867,663.244593,2.821674,2024-01-30 21:26:25.795088,175.824405,1.996986,223.130078,0.744502,0,
39081,4.035852,11.365195,6605.49487,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,156.278096,-192.079544,287.782867,592.317945,54.454081,3.035749,9.349197,5793.078446,619.633828,2.792135,2024-06-09 01:17:09.528946,175.922481,1.925617,177.855759,0.832563,0,
39091,5.067149,,204.465302,nuclear_recoil,WIMP,WIMP-like,191.436567,209.377513,371.0733,654.942331,,2.664217,,196.15814,,,2024-04-01 13:16:33.443587,176.842396,1.860404,186.038851,0.804065,0,765.446934
39095,8.519045,,402.800726,nuclear_recoil,WIMP,WIMP-like,134.301244,-18.699893,-28.371961,354.607548,,2.227415,,356.451711,,,2024-02-25 13:20:08.212134,175.627682,1.901585,180.176487,0.845754,0,115.344637
39126,8.910124,,324.291828,nuclear_recoil,WIMP,WIMP-like,-435.845329,111.89683,255.799887,568.270591,,1.782597,,307.15645,,,2024-02-17 08:26:20.858706,175.898524,2.082441,211.237162,0.930448,0,773.527487
39143,4.990025,,245.455243,nuclear_recoil,WIMP,WIMP-like,-292.133888,-16.618593,-411.621621,66.449909,,2.020252,,183.710856,,,2024-06-02 19:53:50.993259,174.400726,2.104492,173.16643,0.899189,0,893.798382
39173,17.224367,,564.486436,nuclear_recoil,WIMP,WIMP-like,-254.387875,405.607236,397.734354,674.988236,,2.129505,,566.026659,,,2024-11-23 10:12:24.192333,176.157986,1.974389,192.122029,0.757727,0,114.97663
39186,14.579854,38.048108,13427.701877,axion_conversion,solar_axion,Axion-like,-54.614006,8.484554,446.798383,711.878484,43.287702,2.607425,35.982738,13231.502304,367.718047,2.565515,2024-07-20 23:46:46.690903,174.237149,2.02293,222.304718,0.73767,0,
39223,22.799345,35.952283,23872.241488,black_hole_evaporation,primordial_black_hole,Primordial-BH,-463.003611,107.683543,-9.180785,369.037004,46.61928,2.454494,27.207452,19668.672052,722.914884,2.859087,2024-09-22 16:10:31.327415,175.246486,2.087969,180.815478,0.712934,0,
39230,31.549531,44.561631,21124.531538,black_hole_evaporation,primordial_black_hole,Primordial-BH,-373.71374,326.106859,130.428803,474.006619,56.723607,1.928094,26.736543,19518.657509,730.036694,2.863345,2024-11-11 03:27:24.649648,175.478823,1.988169,201.511999,0.963345,0,
39237,4.766937,,281.380873,nuclear_recoil,WIMP,WIMP-like,-23.412641,-492.274058,106.076455,455.696582,,2.778592,,252.238669,,,2024-02-05 21:16:53.323724,174.840781,1.932979,223.465684,0.868465,0,746.009703
39239,14.332784,39.88981,15011.603986,axion_conversion,solar_axion,Axion-like,46.973163,246.26108,438.309213,705.495649,30.198751,1.789478,31.162454,13436.260268,431.168235,2.634647,2024-03-03 19:23:41.984479,174.282978,2.010792,208.367424,0.888375,0,
39278,36.02963,37.722648,25847.599905,black_hole_evaporation,primordial_black_hole,Primordial-BH,173.167458,428.25988,294.905294,597.673153,42.440671,2.089394,26.24643,24274.716719,924.876903,2.966084,2024-02-23 15:32:25.438060,175.777299,1.858146,211.495636,0.936217,0,
39283,3.353367,9.1322,4632.458048,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,287.866625,177.35002,-329.607572,128.114608,40.868217,2.682888,6.270071,3950.513099,630.058755,2.799381,2024-05-13 16:17:15.994958,174.227291,2.080835,176.834461,0.800212,0,
39284,3.470896,8.996022,3213.444376,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,310.210504,-333.254281,-79.943074,315.832275,44.653703,2.449134,5.902103,2778.406609,470.748578,2.672789,2024-11-18 17:06:33.549714,173.589962,1.957112,181.006909,0.938555,0,
39288,3.109235,8.766817,4416.02077,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-14.018229,-421.780348,-386.976563,84.980028,37.460535,2.75976,5.745706,3533.184114,614.925999,2.788823,2024-06-01 12:12:10.582821,176.014838,2.058432,231.326456,0.792487,0,
39317,4.932372,,81.586224,nuclear_recoil,WIMP,WIMP-like,-22.022309,-286.995548,-377.31689,92.24294,,2.162678,,67.085911,,,2024-11-04 07:10:47.837519,175.177394,1.984101,202.645937,0.634696,0,459.030083
39324,14.181357,25.946608,18094.998079,axion_conversion,solar_axion,Axion-like,314.280191,61.24598,-230.50613,202.62697,58.296872,2.53767,16.466125,15093.777467,916.65634,2.962207,2024-12-16 14:09:43.347866,174.152553,2.075129,187.314946,0.948965,0,
39337,14.125866,30.708968,25261.43287,axion_conversion,solar_axion,Axion-like,-474.209302,136.02378,-110.116672,293.145359,51.532703,2.907615,19.513985,21493.843018,1101.458404,3.041968,2024-11-06 16:48:00.430756,175.098706,1.876904,221.79684,0.864795,0,
39341,3.632571,9.307656,4558.744151,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-280.202663,377.446755,251.544844,565.071311,57.801202,3.174106,6.939749,4521.906503,651.595128,2.813978,2024-07-14 14:46:26.742983,173.21146,2.164859,179.704695,0.812231,0,
39354,3.434085,9.607208,3656.130932,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-269.962686,83.400391,409.457323,683.802499,46.831412,2.938623,8.124784,3510.296074,432.047941,2.635532,2024-06-30 17:40:00.152996,175.740815,2.065696,199.545746,0.938145,0,
39359,4.587861,,225.673977,nuclear_recoil,WIMP,WIMP-like,-376.108698,54.607744,-336.715811,122.770067,,2.146139,,178.813023,,,2024-07-28 21:04:29.325149,174.5127,2.032893,179.83258,0.967243,0,582.371439
39370,4.948198,,225.428966,nuclear_recoil,WIMP,WIMP-like,-304.500981,-53.027562,-8.999431,369.17336,,2.750095,,191.27069,,,2024-02-22 04:02:43.819413,174.567625,1.944823,213.626223,0.807788,0,288.616461
39380,4.924213,,239.815855,nuclear_recoil,WIMP,WIMP-like,-237.143024,-50.507286,277.412707,584.520832,,2.498598,,215.778548,,,2024-07-05 18:01:22.023905,176.293797,1.690661,233.210235,0.706453,0,600.56417
39381,3.598936,9.176538,4537.179798,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,493.395565,80.112427,-378.869585,91.0755,61.472219,2.613321,6.95893,3959.496095,568.980582,2.755097,2024-11-28 09:11:14.439821,172.910304,1.899747,201.884448,0.704154,0,
39409,7.673365,,174.017339,nuclear_recoil,WIMP,WIMP-like,-20.013116,-117.328131,-237.21154,197.585308,,2.821373,,158.300579,,,2024-06-24 05:04:06.328607,177.034009,1.900463,200.708829,0.680119,0,522.933043
39414,14.244936,36.743648,17209.963931,axion_conversion,solar_axion,Axion-like,310.925949,-103.389341,-373.064508,95.440219,47.091527,2.23381,27.77924,13472.011285,484.966871,2.685712,2024-04-05 15:15:18.051593,174.621677,1.844897,205.36736,0.956524,0,
39416,6.43777,,253.232917,nuclear_recoil,WIMP,WIMP-like,-69.608941,27.289431,50.386456,413.824403,,2.447557,,233.586537,,,2024-10-03 07:58:12.004209,175.391732,2.135963,218.06264,0.969618,0,541.686337
39457,14.576792,32.389163,20611.916344,axion_conversion,solar_axion,Axion-like,-393.71257,259.708617,496.472901,749.227745,58.299264,2.201414,23.098008,20131.134553,871.552855,2.940294,2024-11-23 21:19:23.440200,174.534957,2.017932,221.323568,0.86858,0,
39465,5.174762,,249.635387,nuclear_recoil,WIMP,WIMP-like,89.992656,-460.585018,62.658568,423.051555,,3.257335,,218.541878,,,2024-10-25 02:42:47.292503,175.278151,2.049458,191.826006,0.410436,0,239.744994
39469,3.39202,8.653951,5987.264429,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-404.129021,180.78195,-223.949142,207.557036,60.773574,2.854458,6.385005,5333.798565,835.363205,2.921875,2024-09-09 08:04:39.185313,176.590755,2.006292,211.258421,0.941264,0,
39473,5.77179,,254.712113,nuclear_recoil,WIMP,WIMP-like,-64.688359,-70.974014,-332.175192,126.184066,,2.108883,,216.197404,,,2024-04-20 04:29:30.110825,174.736209,2.111502,183.8506,0.752891,0,608.279797
39485,4.657453,,204.447595,nuclear_recoil,WIMP,WIMP-like,-13.658859,-263.962397,41.074746,406.823118,,1.478728,,191.002232,,,2024-07-27 16:12:45.420729,175.517579,1.982513,189.243192,0.626651,0,140.82397
39487,21.021924,,1461.082928,nuclear_recoil,WIMP,WIMP-like,81.416889,443.531357,286.083256,591.040042,,3.270504,,1419.394516,,,2024-05-27 06:04:14.766993,176.448375,2.105697,189.629701,0.685383,0,397.950956
39504,8.016266,,220.605246,nuclear_recoil,WIMP,WIMP-like,453.508749,-49.195183,-152.0559,261.612105,,1.890106,,192.753336,,,2024-03-30 07:27:43.344827,176.435545,2.130559,198.770191,0.918154,0,666.818669
39520,4.390937,8.803166,4511.544378,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,262.414745,79.321622,296.557532,598.915437,43.724776,1.575457,7.386818,3971.355592,537.627359,2.730481,2024-06-02 08:31:12.033941,175.759255,2.089861,196.190159,0.974878,0,
39525,8.354053,,390.38175,nuclear_recoil,WIMP,WIMP-like,73.916154,-479.117423,51.04398,414.318782,,2.675698,,362.71818,,,2024-07-07 04:22:00.531427,175.986178,2.038461,166.129795,0.925508,0,378.570187
39529,13.682773,,755.719479,nuclear_recoil,WIMP,WIMP-like,66.597712,-227.642959,17.351941,388.986422,,2.19741,,650.544536,,,2024-09-01 09:12:01.528419,174.567863,1.920639,220.164958,0.860205,0,933.779784
39554,5.142906,,202.296649,nuclear_recoil,WIMP,WIMP-like,193.258144,132.333353,-386.684155,85.199884,,2.579001,,146.375391,,,2024-03-30 00:48:26.104911,174.012724,1.976233,227.09429,0.753415,0,186.280549
39560,14.475514,41.608453,18478.376085,axion_conversion,solar_axion,Axion-like,-150.766424,-41.139736,380.481908,662.016472,45.452844,1.958995,37.260878,18379.642574,493.269172,2.693084,2024-08-22 04:49:09.932892,174.106482,1.958229,211.316786,0.935637,0,
39562,42.415897,4.418393,1950.786515,nuclear_recoil,WIMP,WIMP-like,406.056736,57.015197,465.624753,726.033649,58.260264,3.272874,3.579454,1897.02623,529.976427,2.724257,2024-09-12 15:34:05.042006,177.188425,1.984991,215.328884,0.73055,0,941.917391
39573,3.961617,10.242305,4710.559367,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-189.842848,-176.605359,422.134839,693.334466,36.632725,3.030717,8.753544,4708.241496,537.866895,2.730675,2024-09-19 16:14:49.309019,174.106484,1.878241,165.923663,0.920434,0,
39590,35.539025,56.850674,27717.422083,black_hole_evaporation,primordial_black_hole,Primordial-BH,70.035508,141.760598,-494.144145,4.402899,31.481926,1.820588,54.307544,21188.608845,390.159583,2.591242,2024-10-07 00:14:53.094581,173.766972,2.01962,216.423624,0.743264,0,
39647,14.217821,38.997749,19971.455024,axion_conversion,solar_axion,Axion-like,127.691614,-444.627548,-115.9007,288.796466,53.155034,2.615262,26.789052,18149.984889,677.515017,2.830919,2024-09-10 15:33:39.056802,173.956856,2.091581,211.350491,0.746693,0,
39673,75.420957,76.28571,68548.332603,black_hole_evaporation,primordial_black_hole,Primordial-BH,14.940934,74.683338,17.070739,388.774992,59.201494,2.307766,63.220355,59366.311435,939.037937,2.972683,2024-02-14 14:25:07.356605,175.143988,2.132745,220.738626,0.912358,0,
39682,13.059844,,707.795884,nuclear_recoil,WIMP,WIMP-like,154.533956,-293.632719,-129.100617,278.871716,,3.036436,,618.103435,,,2024-02-15 17:36:14.377217,174.769028,1.945829,211.246512,0.918212,0,110.249317
39702,9.785251,,547.461541,nuclear_recoil,WIMP,WIMP-like,11.457871,157.28041,452.02376,715.807339,,2.651726,,560.548167,,,2024-03-10 23:34:32.483670,175.858565,2.018167,176.145471,0.827662,0,432.392413
39720,14.334247,37.392286,17044.178615,axion_conversion,solar_axion,Axion-like,-177.247828,240.437535,18.322064,389.715837,64.48028,2.568207,28.852878,16002.378317,554.619828,2.743995,2024-11-10 22:48:56.994595,173.736439,1.961502,176.137259,0.576647,0,
39721,66.715548,93.773899,49138.470718,black_hole_evaporation,primordial_black_hole,Primordial-BH,-333.078391,-371.969506,-282.404768,163.605438,63.770863,2.753878,67.896699,40034.652247,589.640624,2.770587,2024-06-27 08:26:02.471246,175.715747,2.136836,194.575399,0.617792,0,
39722,9.36902,,513.837748,nuclear_recoil,WIMP,WIMP-like,-252.18007,196.466608,-260.76053,179.879301,,2.761583,,440.37478,,,2024-11-10 05:14:37.803003,175.185471,1.954584,168.281916,0.699326,0,607.55078
39725,8.947901,,528.574281,nuclear_recoil,WIMP,WIMP-like,325.619768,-177.476226,-134.139267,275.083258,,2.293866,,465.361904,,,2024-10-04 10:51:07.370365,172.765432,2.081618,199.649046,0.804281,0,898.289383
39766,5.190259,,274.156255,nuclear_recoil,WIMP,WIMP-like,-36.386784,145.290773,-14.889033,364.745088,,3.138676,,264.089265,,,2024-11-16 19:36:58.773779,174.552334,2.004057,216.984104,0.928818,0,34.373947
39808,14.683969,42.471966,15459.2001,axion_conversion,solar_axion,Axion-like,151.56246,428.803955,277.040759,584.241172,57.801963,3.208342,32.341823,16010.684313,495.045822,2.694645,2024-05-14 22:23:17.557336,175.814515,2.068285,209.266309,0.828703,0,
39814,14.763183,37.273929,22012.176007,axion_conversion,solar_axion,Axion-like,-216.06376,97.537374,-89.962959,308.298527,53.621353,1.508175,38.568102,21228.867859,550.425525,2.740699,2024-12-14 21:31:03.877201,175.173866,1.833715,201.864371,0.878568,0,
39822,3.253476,10.72708,5065.23213,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,254.881817,364.809401,-169.296684,248.64911,47.140668,1.546974,6.689062,4709.615311,704.077141,2.84762,2024-05-05 10:37:50.990009,175.111589,2.121564,188.297963,0.873577,0,
39825,12.507956,,432.96675,nuclear_recoil,WIMP,WIMP-like,-378.186778,38.387341,168.700209,502.782112,,2.312087,,413.146746,,,2024-05-29 07:49:01.238681,175.571033,1.953416,202.39181,0.685933,0,139.86016
39826,4.895689,,236.092334,nuclear_recoil,WIMP,WIMP-like,227.09246,137.555936,152.283046,490.43838,,2.424826,,217.16228,,,2024-05-30 03:06:11.773265,175.664965,2.083508,207.318041,0.877807,0,580.284207
39828,9.943994,,387.250465,nuclear_recoil,WIMP,WIMP-like,-91.64255,-392.811775,-209.643608,218.313076,,1.06172,,332.226384,,,2024-07-25 20:45:25.993681,176.952892,2.148632,194.168008,0.902704,0,968.229604
39839,5.044621,,209.513038,nuclear_recoil,WIMP,WIMP-like,-123.897116,375.255782,300.37053,601.782353,,3.549792,,176.648244,,,2024-05-11 13:42:16.404141,175.24897,2.008667,216.077201,0.825696,0,721.333812
39850,4.782756,,154.041735,nuclear_recoil,WIMP,WIMP-like,-387.922469,170.943444,204.559204,529.743763,,3.063157,,147.719191,,,2024-10-28 11:57:09.454803,174.737684,2.13364,183.31131,0.79039,0,881.201984
39864,3.628259,9.724683,4645.885253,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,134.111554,111.312836,-395.152829,78.832459,60.801676,2.63993,8.798433,3689.731416,419.362336,2.622589,2024-08-24 10:03:05.844578,173.49161,2.026733,208.782264,0.832983,0,
39895,12.767644,,645.602144,nuclear_recoil,WIMP,WIMP-like,-65.946452,-221.038833,-393.549945,80.037635,,2.647304,,518.953076,,,2024-04-30 15:41:40.014015,173.147802,1.973029,203.403733,0.887646,0,282.085846
39914,12.699576,,651.594065,nuclear_recoil,WIMP,WIMP-like,137.139463,281.169659,64.884782,424.7254,,2.472797,,599.9857,,,2024-12-03 04:40:42.519662,174.65212,1.984397,199.262787,0.64174,0,964.589655
39915,5.012533,,298.603712,nuclear_recoil,WIMP,WIMP-like,51.400653,109.122803,249.843895,563.792402,,2.039532,,296.666063,,,2024-01-03 18:11:11.275817,174.902628,2.03611,220.561151,0.874885,0,768.213254
39933,14.150195,30.516701,15235.223236,axion_conversion,solar_axion,Axion-like,264.974028,138.254185,-163.654441,252.891397,50.501489,2.098809,23.129483,12641.008511,546.532263,2.737616,2024-09-16 03:25:27.702991,175.312655,1.916646,200.51725,0.841536,0,
39948,9.160531,,325.993511,nuclear_recoil,WIMP,WIMP-like,-404.053616,-93.575954,-205.686291,221.288503,,3.416935,,272.769799,,,2024-11-11 07:41:04.234017,175.214326,1.931553,189.069941,0.872279,0,219.644333
39949,4.775938,,183.805124,nuclear_recoil,WIMP,WIMP-like,186.525451,127.085723,315.774533,613.364311,,2.716549,,171.462854,,,2024-09-16 07:40:57.820622,174.044993,2.003212,181.378893,0.861134,0,136.990988
39963,9.0831,,423.78878,nuclear_recoil,WIMP,WIMP-like,-282.7738,-106.277508,293.449922,596.578889,,2.31076,,398.934595,,,2024-02-25 03:17:43.353506,175.637465,1.965393,221.227479,0.921263,0,145.019878
39970,14.367503,41.083383,18450.320041,axion_conversion,solar_axion,Axion-like,185.03068,284.396217,-306.564759,145.440031,60.609408,2.609256,27.286926,17521.859723,642.133876,2.807626,2024-10-15 22:04:17.589125,175.870548,1.962457,192.053027,0.546726,0,
39973,6.35177,,326.25057,nuclear_recoil,WIMP,WIMP-like,108.005073,385.418845,-146.160334,266.044862,,2.465105,,291.46889,,,2024-06-15 05:55:37.753176,174.963982,2.114743,216.609694,0.52189,0,601.515581
39985,5.09117,,180.945981,nuclear_recoil,WIMP,WIMP-like,-136.373779,-111.524877,-387.851949,84.321843,,2.62884,,140.120114,,,2024-05-29 06:37:42.402015,173.488927,1.920406,184.459387,0.89461,0,162.631044
39989,13.455029,43.242957,16505.363719,axion_conversion,solar_axion,Axion-like,-86.270278,-382.650874,312.235685,610.703522,47.867774,3.041857,32.385062,16353.347162,504.965757,2.703262,2024-01-26 10:24:04.996321,174.557351,1.881349,230.622607,0.8451,0,
39990,13.837998,36.215156,19436.074709,axion_conversion,solar_axion,Axion-like,220.841426,-323.101057,474.245647,732.515524,51.014422,3.125361,25.171269,20101.144007,798.574925,2.902316,2024-05-04 19:39:30.782770,175.588002,1.853856,201.025743,0.827779,0,
40003,5.331288,,183.709508,nuclear_recoil,WIMP,WIMP-like,22.581908,380.497465,-144.169652,267.541615,,3.218011,,163.155884,,,2024-12-08 19:34:06.221290,174.123191,1.860286,204.261324,0.906027,0,652.319144
40010,5.408889,,203.603444,nuclear_recoil,WIMP,WIMP-like,-185.979097,226.835758,-27.847255,355.002064,,1.356972,,173.144935,,,2024-12-06 22:57:02.053825,171.878915,2.028186,208.504705,0.928707,0,402.553192
40024,5.101438,,291.464635,nuclear_recoil,WIMP,WIMP-like,191.807329,-364.64336,-207.78616,219.709654,,2.25745,,237.252169,,,2024-06-19 22:06:21.968609,175.646086,2.199533,214.883684,0.842212,0,580.878775
40046,9.831048,,664.24773,nuclear_recoil,WIMP,WIMP-like,-282.491084,191.808521,465.749815,726.12768,,2.519543,,684.47428,,,2024-07-22 19:53:03.340493,176.067942,1.909825,181.163131,0.897632,0,495.457213
40065,5.139303,,395.026036,nuclear_recoil,WIMP,WIMP-like,-262.02265,306.34787,263.273257,573.889667,,2.259505,,369.382925,,,2024-05-24 04:04:12.931629,172.455424,1.961027,219.355374,0.709994,0,545.040965
40069,32.01016,36.786217,24730.797816,black_hole_evaporation,primordial_black_hole,Primordial-BH,243.815745,295.391705,-341.464694,119.199478,72.172397,2.179004,27.151129,18748.586186,690.526951,2.839181,2024-12-17 19:57:17.995420,172.811232,2.009882,209.53321,0.786337,0,
40081,3.60159,7.969209,4322.62461,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-310.65895,-212.467963,136.268657,478.397487,43.569315,2.090329,6.447696,4201.712003,651.660978,2.814022,2024-03-15 06:43:52.033655,174.892315,2.052914,209.21045,0.665773,0,
40085,5.679064,,212.346567,nuclear_recoil,WIMP,WIMP-like,-404.489936,-261.445263,299.823435,601.371004,,2.988087,,199.446731,,,2024-06-07 11:40:13.555713,176.070652,2.048348,199.429755,0.838521,0,952.687327
40090,14.458583,34.478074,22400.757531,axion_conversion,solar_axion,Axion-like,-397.815098,20.071379,332.674494,626.071048,36.39362,1.772663,24.451313,20655.729041,844.769738,2.926738,2024-02-15 00:59:03.423245,174.08515,2.065477,193.889976,0.566734,0,
40092,4.546571,,227.07423,nuclear_recoil,WIMP,WIMP-like,348.580577,-224.0343,-385.758984,85.895501,,2.496917,,189.099719,,,2024-05-12 11:53:48.537521,173.863369,2.233597,199.166881,0.590931,0,109.640933
40112,5.789458,,297.459585,nuclear_recoil,WIMP,WIMP-like,-198.042116,-449.767005,470.858603,729.968874,,2.329243,,297.106319,,,2024-02-29 06:13:33.239897,175.834299,1.977488,193.944063,0.855272,0,865.084548
40115,7.220101,,314.229935,nuclear_recoil,WIMP,WIMP-like,372.253852,104.231903,471.117602,730.16361,,2.595187,,333.592587,,,2024-08-25 18:36:34.168313,172.760582,2.113004,208.934786,0.863276,0,27.6315
40131,6.643776,,491.17434,nuclear_recoil,WIMP,WIMP-like,-406.488607,141.959887,-377.088529,92.41464,,2.853963,,372.579216,,,2024-08-01 20:49:46.189779,173.716021,1.980781,170.325856,0.781141,0,746.316611
40136,5.527034,,273.790512,nuclear_recoil,WIMP,WIMP-like,-409.539343,-160.591114,-183.772644,237.764929,,3.1892,,244.792322,,,2024-10-16 18:37:38.827782,174.863535,1.973482,202.753779,0.94862,0,459.492349
40141,3.474678,8.832188,3692.285692,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,-188.102106,-407.175114,-98.153377,302.140318,66.402181,1.730637,7.33323,3158.008273,430.643557,2.634118,2024-08-11 03:23:42.918834,174.841267,2.145548,205.299452,0.801727,0,
40179,7.244842,,275.887661,nuclear_recoil,WIMP,WIMP-like,-229.440913,-430.28775,467.168705,727.194515,,2.067343,,265.56273,,,2024-02-16 15:10:22.308619,176.453634,2.021612,242.57047,0.650758,0,62.453971
40190,14.081506,35.826363,18695.018523,axion_conversion,solar_axion,Axion-like,42.945217,101.999676,-472.569316,20.624575,36.988982,3.388923,30.295459,15626.878851,515.815886,2.712495,2024-09-20 05:52:16.731888,174.867131,2.102879,203.687964,0.939498,0,
40204,11.216632,,494.433819,nuclear_recoil,WIMP,WIMP-like,264.255368,-147.736553,384.477859,665.020947,,1.921307,,478.477144,,,2024-09-13 18:45:00.348498,174.671284,2.133974,184.620953,0.889133,0,565.233404
40219,4.945352,,246.587078,nuclear_recoil,WIMP,WIMP-like,426.792518,-219.304008,-495.329976,3.511296,,2.420416,,205.091705,,,2024-01-16 14:50:37.675128,174.422995,2.049674,228.406223,0.755442,0,362.186436
40223,6.176894,,260.804221,nuclear_recoil,WIMP,WIMP-like,-5.196425,358.834041,28.419845,397.308154,,3.179806,,254.449375,,,2024-01-04 05:32:37.581476,174.839091,2.009977,180.151571,0.919395,0,72.67304
40231,14.88594,40.497703,25544.439388,axion_conversion,solar_axion,Axion-like,-433.880296,197.026538,-475.664499,18.297369,38.2979,2.679166,34.6159,20885.882094,603.36094,2.780577,2024-11-16 11:04:27.938374,175.1588,1.99382,213.806605,0.953543,0,
40236,37.663618,5.030217,632.629964,nuclear_recoil,WIMP,WIMP-like,-150.848484,270.363701,227.34543,546.876263,51.317489,2.026023,3.783315,562.925076,148.791489,2.172578,2024-08-25 23:56:57.244700,174.976228,1.947564,191.852484,0.889919,0,940.950109
40253,5.099005,,376.039109,nuclear_recoil,WIMP,WIMP-like,-406.559785,89.813429,-270.414124,172.62096,,2.190467,,305.125745,,,2024-07-01 15:32:11.609117,174.827368,1.972865,187.281207,0.960033,0,322.331663
40297,10.814946,,638.719663,nuclear_recoil,WIMP,WIMP-like,-111.454377,284.589537,60.25577,421.24494,,2.779525,,535.16512,,,2024-09-14 13:30:23.556849,175.127362,2.080027,205.139129,0.767527,0,898.477061
40302,4.937572,,229.584174,nuclear_recoil,WIMP,WIMP-like,350.204758,154.227777,283.022809,588.738954,,3.310272,,229.066116,,,2024-08-15 10:56:37.707670,177.170715,1.91309,230.218045,0.725577,0,681.836029
40316,3.260731,8.815325,4657.863915,sterile_neutrino_decay,sterile_neutrino,Sterile-Neutrino,28.901835,-296.584132,-113.135656,290.875446,45.588183,2.667861,6.729372,4318.828134,641.78765,2.807391,2024-02-09 10:20:09.508818,175.164614,2.005411,186.045563,0.938306,0,
40321,13.88904,42.830471,17906.744848,axion_conversion,solar_axion,Axion-like,173.012599,300.707567,-410.704505,67.13947,52.521646,3.561384,36.112821,14169.937574,392.37969,2.593707,2024-08-25 11:38:43.324892,174.408259,2.116099,184.136946,0.87696,0,
40323,13.973748,31.773382,19969.05945,axion_conversion,solar_axion,Axion-like,26.194187,478.940973,0.977201,376.674587,36.932983,2.65051,23.823276,17012.878996,714.128455,2.853776,2024-01-10 02:02:59.611555,175.822684,2.044793,189.119981,0.734526,0,
40337,14.483363,35.867882,15512.359606,axion_conversion,solar_axion,Axion-like,-195.670413,42.980688,-48.981245,339.111846,46.600909,1.96035,29.000367,13507.917463,465.784369,2.668185,2024-03-23 21:05:12.841050,174.028132,1.878762,220.382004,0.922387,0,
40348,4.869609,,218.611655,nuclear_recoil,WIMP,WIMP-like,268.835124,-338.589751,-437.35547,47.10115,,2.454792,,186.463905,,,2024-12-15 15:19:20.258483,175.343634,2.12947,250.854287,0.947877,0,11.902853
